Time(s),Volume(dB),Delta(dB)
1777.7687458333332,-2.0,22.0
1778.3340930555555,-2.0,0.0
1778.3489597222222,-96.0,-94.0
1778.7912375,-96.0,0.0
1778.8095694444444,0.0,96.0
1778.9611222222222,0.0,0.0
1778.9738777777777,-19.0,-19.0
1778.980313888889,-19.0,0.0
1778.9944555555555,2.0,21.0
1779.9819805555555,2.0,0.0
1779.9971125,-96.0,-98.0
1780.3824555555555,-96.0,0.0
1780.4024388888888,1.0,97.0
1780.7763694444445,1.0,0.0
1780.7912041666666,-17.0,-18.0
1780.80665,-17.0,0.0
1780.8235638888889,2.0,19.0
1780.9041583333333,2.0,0.0
1780.9162208333332,-11.0,-13.0
1780.9205777777777,-11.0,0.0
1780.9361055555555,2.0,13.0
1781.5500333333334,2.0,0.0
1781.5633652777778,-96.0,-98.0
1782.0057402777777,-96.0,0.0
1782.023923611111,7.0,103.0
1782.4729708333334,7.0,0.0
1782.4850333333334,-16.0,-23.0
1782.5219638888889,-16.0,0.0
1782.5430361111112,2.0,18.0
1783.350726388889,2.0,0.0
1783.3693236111112,-96.0,-98.0
1784.1233722222223,-96.0,0.0
1784.1426625,6.0,102.0
1784.902838888889,6.0,0.0
1784.9169972222223,-96.0,-102.0
1785.7560930555555,-96.0,0.0
1785.776488888889,0.0,96.0
1786.6708916666666,0.0,0.0
1786.686436111111,-96.0,-96.0
1787.1575194444445,-96.0,0.0
1787.1772222222223,-2.0,94.0
1788.3666666666666,-2.0,0.0
1788.3683333333333,-21.0,-19.0
1788.3879375,-21.0,0.0
1788.4048513888888,2.0,23.0
1788.8500333333334,2.0,0.0
1788.864175,-24.0,-26.0
1788.8907097222223,-24.0,0.0
1788.9090097222222,3.0,27.0
1789.2236972222222,3.0,0.0
1789.2385638888888,-96.0,-99.0
1790.2401375,-96.0,0.0
1790.2584694444445,1.0,97.0
1791.032013888889,1.0,0.0
1791.0486805555556,-96.0,-97.0
1791.5704583333334,-96.0,0.0
1791.5933625,4.0,100.0
1791.9389444444444,4.0,0.0
1791.9503138888888,-20.0,-24.0
1791.9775416666666,-20.0,0.0
1791.9930694444445,0.0,20.0
1792.5222444444444,0.0,0.0
1792.538911111111,-96.0,-96.0
1793.3025652777778,-96.0,0.0
1793.3192319444445,5.0,101.0
1793.6765027777778,5.0,0.0
1793.6936958333333,-96.0,-101.0
1793.828548611111,-96.0,0.0
1793.8436625,-2.0,94.0
1793.9069972222221,-2.0,0.0
1793.9169972222223,-96.0,-94.0
1794.1843222222221,-96.0,0.0
1794.202638888889,0.0,96.0
1794.8792083333333,0.0,0.0
1794.891963888889,-17.0,-17.0
1794.9191916666666,-17.0,0.0
1794.9333333333334,1.0,18.0
1795.89175,1.0,0.0
1795.9079708333334,-96.0,-97.0
1795.965,-96.0,0.0
1795.9833,2.0,98.0
1796.5063041666667,2.0,0.0
1796.5179708333333,-96.0,-98.0
1796.996876388889,-96.0,0.0
1797.0133944444444,1.0,97.0
1797.129175,1.0,0.0
1797.1433166666666,-18.0,-19.0
1797.147673611111,-18.0,0.0
1797.1666666666667,0.0,18.0
1797.276436111111,0.0,0.0
1797.2898847222223,-18.0,-18.0
1797.3462208333333,-18.0,0.0
1797.3624416666667,0.0,18.0
1798.0548847222221,0.0,0.0
1798.0683333333334,-19.0,-19.0
1798.0858583333334,-19.0,0.0
1798.0958416666667,0.0,19.0
1798.8854458333333,0.0,0.0
1798.8988944444445,-20.0,-20.0
1798.9261222222221,-20.0,0.0
1798.9423430555555,3.0,23.0
1799.2833666666668,3.0,0.0
1799.2966986111112,-96.0,-99.0
1799.680163888889,-96.0,0.0
1799.6976541666668,1.0,97.0
1799.8361055555556,1.0,0.0
1799.852326388889,-26.0,-27.0
1799.8712375,-26.0,0.0
1799.894388888889,2.0,28.0
1800.4604291666667,2.0,0.0
1800.4738777777777,-96.0,-98.0
1800.523976388889,-96.0,0.0
1800.545048611111,4.0,100.0
1801.1146208333332,4.0,0.0
1801.1271111111112,-96.0,-100.0
1801.4240416666667,-96.0,0.0
1801.4441555555557,4.0,100.0
1801.5840597222223,4.0,0.0
1801.5961222222222,-14.0,-18.0
1801.6122611111111,-14.0,0.0
1801.6298680555556,4.0,18.0
1802.2368652777777,4.0,0.0
1802.2535319444444,-96.0,-100.0
1802.5833333333333,-96.0,0.0
1802.6,-96.0,0.0
1805.4,-96.0,0.0
1805.4016666666666,-96.0,0.0
1805.4670125,-96.0,0.0
1805.483926388889,3.0,99.0
1806.0417166666666,3.0,0.0
1806.0533833333334,-96.0,-99.0
1807.0832680555557,-96.0,0.0
1807.0984,-1.0,95.0
1807.640263888889,-1.0,0.0
1807.6516333333334,-18.0,-17.0
1807.669851388889,-18.0,0.0
1807.6867652777778,0.0,18.0
1808.3555777777779,0.0,0.0
1808.3709888888889,-96.0,-96.0
1808.6200013888888,-96.0,0.0
1808.6333333333334,-96.0,0.0
1810.3333333333333,-96.0,0.0
1810.335,-96.0,0.0
1810.3691583333334,-96.0,0.0
1810.3895375,-2.0,94.0
1810.6097694444445,-2.0,0.0
1810.6280694444445,-23.0,-21.0
1810.6490597222223,-23.0,0.0
1810.6666666666667,0.0,23.0
1811.4131680555556,0.0,0.0
1811.4238444444445,-17.0,-17.0
1811.428201388889,-17.0,0.0
1811.4437291666666,0.0,17.0
1811.534786111111,0.0,0.0
1811.5483833333333,-96.0,-96.0
1811.7633319444444,-96.0,0.0
1811.7817805555555,1.0,97.0
1812.4298680555555,1.0,0.0
1812.4432,-96.0,-97.0
1812.6866680555556,-96.0,0.0
1812.7,-96.0,0.0
1813.6,-96.0,0.0
1813.605,-96.0,0.0
1813.6977722222223,-96.0,0.0
1813.7166333333332,3.0,99.0
1815.6576569444444,3.0,0.0
1815.6699986111112,-96.0,-99.0
1815.7417833333334,-96.0,0.0
1815.7617486111112,1.0,97.0
1816.1785152777777,1.0,0.0
1816.1912875,-96.0,-97.0
1816.4766319444445,-96.0,0.0
1816.4970277777777,1.0,97.0
1817.3403305555555,1.0,0.0
1817.3536625,-96.0,-97.0
1817.6200013888888,-96.0,0.0
1817.6333333333334,-96.0,0.0
1819.7666666666667,-96.0,0.0
1819.769998611111,-96.0,0.0
1819.8480208333333,-96.0,0.0
1819.8672930555556,6.0,102.0
1820.4,6.0,0.0
1820.4233319444445,-96.0,-102.0
1820.8433347222222,-96.0,0.0
1820.8666666666666,-96.0,0.0
1822.5666666666666,-96.0,0.0
1822.569998611111,-96.0,0.0
1822.6300013888888,-96.0,0.0
1822.6458083333334,0.0,96.0
1823.3,-1.92865e-15,-1.92865e-15
1823.3016666666667,-15.0,-14.999999999999998
1823.3226569444444,-15.0,0.0
1823.3354125,3.0,18.0
1823.7715847222223,3.0,0.0
1823.7875402777777,-96.0,-99.0
1824.3852569444443,-96.0,0.0
1824.4053708333333,9.0,105.0
1825.038251388889,9.0,0.0
1825.0533833333334,-96.0,-105.0
1825.8538666666666,-96.0,0.0
1825.872463888889,2.0,98.0
1826.1027722222223,2.0,0.0
1826.1134486111112,-11.0,-13.0
1826.1171125,-11.0,0.0
1826.129175,2.0,13.0
1826.2104625,2.0,0.0
1826.2251652777777,-96.0,-98.0
1826.349125,-96.0,0.0
1826.3797680555556,0.0,96.0
1826.5729041666666,0.0,0.0
1826.5849666666666,-16.0,-16.0
1826.5907097222223,-16.0,0.0
1826.6062375,0.0,16.0
1827.0666666666666,0.0,0.0
1827.0794222222223,-17.0,-17.0
1827.0920958333334,-17.0,0.0
1827.1103958333333,2.0,19.0
1827.596601388889,2.0,0.0
1827.6287625,-14.0,-16.0
1827.6608416666666,-14.0,0.0
1827.6777555555554,4.0,18.0
1828.2611222222222,4.0,0.0
1828.2749986111112,-96.0,-100.0
1828.6460861111111,-96.0,0.0
1828.6655069444444,0.0,96.0
1828.7264027777778,0.0,0.0
1828.735,-5.0,-5.0
1828.765238888889,-5.0,0.0
1828.7791416666666,0.0,5.0
1828.9493402777778,0.0,0.0
1828.9627888888888,-15.0,-15.0
1828.989323611111,-15.0,0.0
1829.0,0.0,15.0
1829.7500333333332,0.0,0.0
1829.7634819444445,-16.0,-16.0
1829.7858583333334,-16.0,0.0
1829.8,1.0,17.0
1830.1035319444445,1.0,0.0
1830.1210069444444,-96.0,-97.0
1830.3246680555555,-96.0,0.0
1830.3469944444444,0.0,96.0
1830.4666666666667,0.0,0.0
1830.4745708333332,-10.0,-10.0
1830.4817,-10.0,0.0
1830.4972277777779,0.0,10.0
1831.1,0.0,0.0
1831.115,-96.0,-96.0
1831.5270763888889,-96.0,0.0
1831.542076388889,5.0,101.0
1832.0701319444445,5.0,0.0
1832.084273611111,-12.0,-17.0
1832.114273611111,-12.0,0.0
1832.1311875,8.0,20.0
1832.3826736111112,8.0,0.0
1832.3961388888888,-96.0,-104.0
1832.8096986111111,-96.0,0.0
1832.8252430555556,2.0,98.0
1833.2791416666666,2.0,0.0
1833.2946694444445,-15.0,-17.0
1833.303184722222,-15.0,0.0
1833.317326388889,5.0,20.0
1833.8819805555556,5.0,0.0
1833.8953125,-96.0,-101.0
1834.1949180555555,-96.0,0.0
1834.20825,6.0,102.0
1834.3528055555555,6.0,0.0
1834.3723930555554,-96.0,-102.0
1835.0583277777778,-96.0,0.0
1835.0758361111111,1.0,97.0
1835.3590430555555,1.0,0.0
1835.3745708333333,-20.0,-21.0
1835.4011055555557,-20.0,0.0
1835.4152472222222,4.0,24.0
1835.634786111111,4.0,0.0
1835.6496375,-96.0,-100.0
1835.8566666666666,-96.0,0.0
1835.8666666666666,-96.0,0.0
1838.0333333333333,-96.0,0.0
1838.035,-96.0,0.0
1838.1003458333332,-96.0,0.0
1838.120725,0.0,96.0
1838.370825,0.0,0.0
1838.3849666666667,-22.0,-22.0
1838.4170458333333,-22.0,0.0
1838.4381180555556,4.0,26.0
1839.011088888889,4.0,0.0
1839.0273097222223,-27.0,-31.0
1839.0448347222223,-27.0,0.0
1839.0624416666667,4.0,31.0
1839.3833666666667,4.0,0.0
1839.3998847222222,-96.0,-100.0
1839.6216666666667,-96.0,0.0
1839.6333333333334,-96.0,0.0
1840.4333333333334,-96.0,0.0
1840.435,-96.0,0.0
1840.465,-96.0,0.0
1840.4812208333333,5.0,101.0
1840.9222444444445,5.0,0.0
1840.9412541666666,-96.0,-101.0
1841.1857083333334,-96.0,0.0
1841.204025,0.0,96.0
1841.4778222222221,0.0,0.0
1841.4912708333334,-18.0,-18.0
1841.5150333333333,-18.0,0.0
1841.5333333333333,3.0,21.0
1841.8666666666666,3.0,0.0
1841.8683333333333,-17.0,-20.0
1841.8844722222223,-17.0,0.0
1841.9,2.0,19.0
1842.45835,2.0,0.0
1842.46835,-96.0,-98.0
1842.8465638888888,-96.0,0.0
1842.8690388888888,0.0,96.0
1843.6666666666667,0.0,0.0
1843.6683333333333,-26.0,-26.0
1843.6810069444443,-26.0,0.0
1843.7,3.0,29.0
1843.8333333333333,3.0,0.0
1843.835,-16.0,-19.0
1843.865,-16.0,0.0
1843.894388888889,4.0,20.0
1844.2854458333334,4.0,0.0
1844.3004458333332,-96.0,-100.0
1844.7513333333334,-96.0,0.0
1844.7704916666667,2.0,98.0
1845.1437958333333,2.0,0.0
1845.1593236111112,-16.0,-18.0
1845.1907097222222,-16.0,0.0
1845.2,3.0,19.0
1845.2729041666666,3.0,0.0
1845.2870458333334,-7.0,-10.0
1845.3024916666666,-7.0,0.0
1845.317326388889,3.0,10.0
1845.712475,3.0,0.0
1845.725923611111,-18.0,-21.0
1845.7316666666666,-18.0,0.0
1845.7471944444444,3.0,21.0
1846.3535652777778,3.0,0.0
1846.3718819444443,-96.0,-99.0
1847.0148430555555,-96.0,0.0
1847.035238888889,2.0,98.0
1847.2937625,2.0,0.0
1847.3072111111112,-15.0,-17.0
1847.3517652777778,-15.0,0.0
1847.3686791666667,2.0,17.0
1847.5666666666666,2.0,0.0
1847.5867805555556,-96.0,-98.0
1847.7333333333333,-96.0,0.0
1847.7466652777778,-96.0,0.0
1847.8913347222222,-96.0,0.0
1847.9086763888888,1.0,97.0
1847.9866680555556,1.0,0.0
1848.0,4.0,3.0
1848.4,4.0,0.0
1848.4181680555555,-8.0,-12.0
1848.4749013888888,-8.0,0.0
1848.5,2.0,10.0
1849.124323611111,2.0,0.0
1849.14,-96.0,-98.0
1849.3750472222223,-96.0,0.0
1849.394188888889,5.0,101.0
1849.5,5.0,0.0
1849.5016666666668,-22.0,-27.0
1849.52335,-22.0,0.0
1849.5478875,3.0,25.0
1850.5269222222223,3.0,0.0
1850.5419222222222,-96.0,-99.0
1851.4121083333334,-96.0,0.0
1851.4312666666667,2.0,98.0
1851.9395708333334,2.0,0.0
1851.9537125,-19.0,-21.0
1851.965,-19.0,0.0
1851.9805277777778,5.0,24.0
1852.2896041666668,5.0,0.0
1852.3016666666667,-14.0,-19.0
1852.3122611111112,-14.0,0.0
1852.3277888888888,4.0,18.0
1852.4069972222221,4.0,0.0
1852.4200319444444,-13.0,-17.0
1852.491123611111,-13.0,0.0
1852.5090097222221,4.0,17.0
1852.6896041666666,4.0,0.0
1852.7033319444445,-12.0,-16.0
1852.7640277777778,-12.0,0.0
1852.7791416666666,0.0,12.0
1852.8660402777778,0.0,0.0
1852.8760236111111,-19.0,-19.0
1852.9288944444445,-19.0,0.0
1852.9548180555555,1.0,20.0
1853.5097694444444,1.0,0.0
1853.5231013888888,-96.0,-97.0
1853.9911194444444,-96.0,0.0
1854.0113819444443,4.0,100.0
1854.1666666666667,4.0,0.0
1854.1810875,-6.0,-10.0
1854.223763888889,-6.0,0.0
1854.2333333333333,4.0,10.0
1854.3327069444445,4.0,0.0
1854.3475416666668,-12.0,-16.0
1854.4011055555557,-12.0,0.0
1854.4235638888888,7.0,19.0
1854.7555777777777,7.0,0.0
1854.7725083333332,-96.0,-103.0
1855.0086458333333,-96.0,0.0
1855.0283486111111,8.0,104.0
1855.1666666666667,8.0,0.0
1855.1815013888888,-19.0,-27.0
1855.1983333333333,-19.0,0.0
1855.2332666666666,7.0,26.0
1855.4,7.0,0.0
1855.4016666666666,-15.0,-22.0
1855.4316666666666,-15.0,0.0
1855.455511111111,9.0,24.0
1855.8840597222222,9.0,0.0
1855.905726388889,-96.0,-105.0
1856.3116666666667,-96.0,0.0
1856.3333333333333,-96.0,0.0
1857.8,-96.0,0.0
1857.8016666666667,-96.0,0.0
1857.8372111111112,-96.0,0.0
1857.8582833333332,7.0,103.0
1858.1145541666667,7.0,0.0
1858.1273097222222,-17.0,-24.0
1858.1316666666667,-17.0,0.0
1858.1506597222221,5.0,22.0
1858.8666666666666,5.0,0.0
1858.8683333333333,-21.0,-26.0
1858.9135805555557,-21.0,0.0
1858.9318805555556,5.0,26.0
1860.0555777777777,5.0,0.0
1860.0739097222222,-96.0,-101.0
1860.6215319444445,-96.0,0.0
1860.6398638888888,1.0,97.0
1860.7333333333333,1.0,0.0
1860.7366652777778,-21.0,-22.0
1860.7966680555555,-21.0,0.0
1860.8166333333334,1.0,22.0
1861.3771291666667,1.0,0.0
1861.3937958333333,-96.0,-97.0
1861.7166666666667,-96.0,0.0
1861.7333333333333,-96.0,0.0
1863.6333333333334,-96.0,0.0
1863.635,-96.0,0.0
1863.6906430555555,-96.0,0.0
1863.70825,2.0,98.0
1863.9541916666667,2.0,0.0
1863.9683333333332,-19.0,-21.0
1863.9907097222222,-19.0,0.0
1864.0131680555555,3.0,22.0
1864.1451152777777,3.0,0.0
1864.1530194444445,-10.0,-13.0
1864.165,-10.0,0.0
1864.1770625,4.0,14.0
1865.0,4.0,0.0
1865.01,-96.0,-100.0
1865.19,-96.0,0.0
1865.2069305555556,3.0,99.0
1865.5541916666666,3.0,0.0
1865.5683333333334,-28.0,-31.0
1865.5900166666668,-28.0,0.0
1865.6097027777778,4.0,32.0
1865.8,4.0,0.0
1865.8134486111112,-16.0,-20.0
1865.8413694444444,-16.0,0.0
1865.8610555555556,4.0,20.0
1866.1250833333334,4.0,0.0
1866.141038888889,-96.0,-100.0
1866.3929208333334,-96.0,0.0
1866.4137277777777,5.0,101.0
1866.7,5.0,0.0
1866.7033319444445,-18.0,-23.0
1866.7584833333333,-18.0,0.0
1866.775676388889,5.0,23.0
1867.1,5.0,0.0
1867.1016666666667,-17.0,-22.0
1867.1302805555556,-17.0,0.0
1867.1513527777777,5.0,22.0
1867.4771291666666,5.0,0.0
1867.4887958333334,-96.0,-101.0
1867.7216666666666,-96.0,0.0
1867.7333333333333,-96.0,0.0
1871.3,-96.0,0.0
1871.3016666666667,-96.0,0.0
1871.3427555555556,-96.0,0.0
1871.3596694444445,5.0,101.0
1871.4660402777777,5.0,0.0
1871.482261111111,-14.0,-19.0
1871.5157263888889,-14.0,0.0
1871.5333333333333,6.0,20.0
1871.9715847222221,6.0,0.0
1871.9851819444445,-96.0,-102.0
1872.1266666666668,-96.0,0.0
1872.1333333333334,-96.0,0.0
1876.4333333333334,-96.0,0.0
1876.435,-96.0,0.0
1876.4643069444444,-96.0,0.0
1876.4874583333333,8.0,104.0
1876.8944555555556,8.0,0.0
1876.905825,-12.0,-20.0
1876.9337458333334,-12.0,0.0
1876.9506597222223,4.0,16.0
1877.0807277777778,4.0,0.0
1877.0990597222221,-96.0,-100.0
1877.5150013888888,-96.0,0.0
1877.5333333333333,-96.0,0.0
1878.5666666666666,-96.0,0.0
1878.5683333333334,-96.0,0.0
1878.60665,-96.0,0.0
1878.6256430555557,4.0,100.0
1879.5153138888888,4.0,0.0
1879.5318319444445,-96.0,-100.0
1879.755,-96.0,0.0
1879.7666666666667,-96.0,0.0
1881.5666666666666,-96.0,0.0
1881.5683333333334,-96.0,0.0
1881.6108083333334,-96.0,0.0
1881.6277222222222,6.0,102.0
1882.145875,6.0,0.0
1882.1621125,-96.0,-102.0
1882.5306236111112,-96.0,0.0
1882.5489402777778,4.0,100.0
1882.7333333333333,4.0,0.0
1882.735,-12.0,-16.0
1882.7518319444443,-12.0,0.0
1882.7722111111111,4.0,16.0
1883.0,4.0,0.0
1883.0133319444444,-96.0,-100.0
1883.5929319444444,-96.0,0.0
1883.6118083333333,6.0,102.0
1883.8388777777777,6.0,0.0
1883.8509402777777,-5.0,-11.0
1883.8559902777777,-5.0,0.0
1883.872211111111,6.0,11.0
1884.7292416666667,6.0,0.0
1884.7464527777777,-96.0,-102.0
1884.9883333333332,-96.0,0.0
1885.0,-96.0,0.0
1893.4,-96.0,0.0
1893.4016666666666,-96.0,0.0
1893.4316666666666,-96.0,0.0
1893.4458083333334,4.0,100.0
1893.5465680555556,4.0,0.0
1893.5586305555555,-23.0,-27.0
1893.576848611111,-23.0,0.0
1893.6145541666667,2.0,25.0
1894.0388777777778,2.0,0.0
1894.0522097222222,-96.0,-98.0
1894.5895333333333,-96.0,0.0
1894.6097958333332,1.0,97.0
1895.3792083333333,1.0,0.0
1895.3933666666667,-96.0,-97.0
1895.6385138888888,-96.0,0.0
1895.6589097222222,1.0,97.0
1895.782673611111,1.0,0.0
1895.7968152777778,-22.0,-23.0
1895.8157263888888,-22.0,0.0
1895.8333333333333,0.0,22.0
1895.9187791666666,0.0,0.0
1895.9320958333333,-25.0,-25.0
1896.0082347222221,-25.0,0.0
1896.0277888888888,3.0,28.0
1896.3666666666666,3.0,0.0
1896.3683333333333,-23.0,-26.0
1896.3803138888888,-23.0,0.0
1896.4,3.0,26.0
1896.5666666666666,3.0,0.0
1896.5683333333334,-21.0,-24.0
1896.589323611111,-21.0,0.0
1896.6090097222223,3.0,24.0
1897.0757430555554,3.0,0.0
1897.091138888889,-96.0,-99.0
1897.3148986111112,-96.0,0.0
1897.332373611111,1.0,97.0
1897.3742902777778,1.0,0.0
1897.3815013888889,-7.0,-8.0
1897.3844722222223,-7.0,0.0
1897.3937625,1.0,8.0
1897.5208583333333,1.0,0.0
1897.532525,-96.0,-97.0
1897.7958902777777,-96.0,0.0
1897.813101388889,5.0,101.0
1898.7,5.0,0.0
1898.7016666666666,-18.0,-23.0
1898.7101819444445,-18.0,0.0
1898.7284819444444,7.0,25.0
1899.1812875,7.0,0.0
1899.1962875,-96.0,-103.0
1899.485,-96.0,0.0
1899.5,-96.0,0.0
1901.6,-96.0,0.0
1901.6016666666667,-96.0,0.0
1901.6420625,-96.0,0.0
1901.6603625,1.0,97.0
1901.8826736111112,1.0,0.0
1901.8943222222222,-19.0,-20.0
1901.9744236111112,-19.0,0.0
1901.9943888888888,1.0,20.0
1902.3333333333333,1.0,0.0
1902.335413888889,-17.0,-18.0
1902.3446222222221,-17.0,0.0
1902.3611222222223,0.0,17.0
1902.4333333333334,0.0,0.0
1902.4477541666668,-25.0,-25.0
1902.5327069444445,-25.0,0.0
1902.557523611111,0.0,25.0
1903.7417833333334,0.0,0.0
1903.7568972222223,-96.0,-96.0
1903.8633347222221,-96.0,0.0
1903.8812208333334,2.0,98.0
1904.0972277777778,2.0,0.0
1904.1113694444443,-13.0,-15.0
1904.1316666666667,-13.0,0.0
1904.1460875,2.0,15.0
1904.221763888889,2.0,0.0
1904.2300819444445,-18.0,-20.0
1904.2351319444444,-18.0,0.0
1904.2506597222223,-1.0,17.0
1904.782673611111,-1.0,0.0
1904.80155,-96.0,-95.0
1905.1122444444445,-96.0,0.0
1905.1290416666666,1.0,97.0
1905.3958416666667,1.0,0.0
1905.4125083333333,-96.0,-97.0
1905.920425,-96.0,0.0
1905.9370916666667,0.0,96.0
1906.5264027777778,0.0,0.0
1906.5391583333333,-21.0,-21.0
1906.565,-21.0,0.0
1906.5867652777779,0.0,21.0
1907.1,0.0,0.0
1907.1148347222222,-19.0,-19.0
1907.1448347222222,-19.0,0.0
1907.165213888889,3.0,22.0
1907.5055444444445,3.0,0.0
1907.5203791666668,-20.0,-23.0
1907.5406763888889,-20.0,0.0
1907.5575902777778,4.0,24.0
1907.6638944444444,4.0,0.0
1907.67665,-22.0,-26.0
1907.7108083333333,-22.0,0.0
1907.7270291666666,4.0,26.0
1908.3180861111111,4.0,0.0
1908.3347527777778,-96.0,-100.0
1908.65,-96.0,0.0
1908.6666666666667,-96.0,0.0
1910.7,-96.0,0.0
1910.7016666666666,-96.0,0.0
1910.735825,-96.0,0.0
1910.7506597222223,2.0,98.0
1911.7431027777777,2.0,0.0
1911.7547694444445,-96.0,-98.0
1912.029223611111,-96.0,0.0
1912.0464347222223,1.0,97.0
1912.5729708333333,1.0,0.0
1912.5896375,-96.0,-97.0
1912.9686458333333,-96.0,0.0
1912.9853125,6.0,102.0
1913.4417166666667,6.0,0.0
1913.4544888888888,-96.0,-102.0
1913.8756722222222,-96.0,0.0
1913.895375,1.0,97.0
1914.6069972222222,1.0,0.0
1914.6236638888888,-96.0,-97.0
1915.2355388888889,-96.0,0.0
1915.2522055555555,2.0,98.0
1915.370825,2.0,0.0
1915.3849666666667,-21.0,-23.0
1915.4059569444444,-21.0,0.0
1915.4256430555556,2.0,23.0
1915.7097027777777,2.0,0.0
1915.7217652777779,-26.0,-28.0
1915.7351319444444,-26.0,0.0
1915.7548180555555,2.0,28.0
1916.2056777777777,2.0,0.0
1916.2205291666667,-96.0,-98.0
1916.4615180555556,-96.0,0.0
1916.4798347222222,1.0,97.0
1916.7069972222223,1.0,0.0
1916.7196208333332,-96.0,-97.0
1916.831798611111,-96.0,0.0
1916.8513527777777,1.0,97.0
1917.4132347222221,1.0,0.0
1917.4287625,-23.0,-24.0
1917.4428222222223,-23.0,0.0
1917.4701319444443,5.0,28.0
1917.5833666666667,5.0,0.0
1917.5993222222223,-96.0,-101.0
1917.8643722222223,-96.0,0.0
1917.8851791666666,7.0,103.0
1918.3639611111112,7.0,0.0
1918.3772930555556,-96.0,-103.0
1918.6533347222223,-96.0,0.0
1918.6666666666667,-96.0,0.0
1921.5666666666666,-96.0,0.0
1921.5683333333334,-96.0,0.0
1921.6045708333334,-96.0,0.0
1921.6200986111112,3.0,99.0
1921.9632013888888,3.0,0.0
1921.9780361111111,-19.0,-22.0
1922.008036111111,-19.0,0.0
1922.026336111111,2.0,21.0
1922.2173930555555,2.0,0.0
1922.235725,-96.0,-98.0
1922.5816680555556,-96.0,0.0
1922.6,-96.0,0.0
1924.1,-96.0,0.0
1924.1016666666667,-96.0,0.0
1924.1316666666667,-96.0,0.0
1924.1520458333334,1.0,97.0
1925.0091430555556,1.0,0.0
1925.024275,-96.0,-97.0
1925.2883333333334,-96.0,0.0
1925.3,-96.0,0.0
1926.9333333333334,-96.0,0.0
1926.9366652777778,-96.0,0.0
1926.9932027777777,-96.0,0.0
1927.0166333333334,1.0,97.0
1927.0277888888888,1.0,0.0
1927.0354138888888,-8.0,-9.0
1927.0390777777777,-8.0,0.0
1927.0500333333334,1.0,9.0
1927.3194722222222,1.0,0.0
1927.3294555555556,-18.0,-19.0
1927.3407430555555,-18.0,0.0
1927.3590430555555,3.0,21.0
1927.6902972222222,3.0,0.0
1927.7069638888888,-96.0,-99.0
1928.3929958333333,-96.0,0.0
1928.414513888889,-1.0,95.0
1928.9216180555557,-1.0,0.0
1928.9363208333334,-96.0,-95.0
1929.0921611111112,-96.0,0.0
1929.113101388889,2.0,98.0
1929.6167666666668,2.0,0.0
1929.6343902777778,-96.0,-98.0
1930.24755,-96.0,0.0
1930.265173611111,-1.0,95.0
1930.4812875,-1.0,0.0
1930.4957083333334,-21.0,-20.0
1930.5460083333332,-21.0,0.0
1930.5625083333334,2.0,23.0
1931.0007597222223,2.0,0.0
1931.0178222222223,-96.0,-98.0
1931.2376222222222,-96.0,0.0
1931.2553777777778,-2.0,94.0
1931.7166333333332,-2.0,0.0
1931.7245375,-9.0,-7.0
1931.7365180555555,-9.0,0.0
1931.7603625,2.0,11.0
1932.2125416666668,2.0,0.0
1932.2275416666666,-96.0,-98.0
1932.5183333333334,-96.0,0.0
1932.5333333333333,-96.0,0.0
1934.5666666666666,-96.0,0.0
1934.5683333333334,-96.0,0.0
1934.6392236111112,-96.0,0.0
1934.6547513888888,0.0,96.0
1934.7666666666667,0.0,0.0
1934.7835805555555,-21.0,-21.0
1934.808036111111,-21.0,0.0
1934.8360388888889,0.0,21.0
1934.9,0.0,0.0
1934.9092902777777,-9.0,-9.0
1934.915726388889,-9.0,0.0
1934.9236305555555,0.0,9.0
1935.0375583333334,0.0,0.0
1935.0523930555555,-21.0,-21.0
1935.1246694444444,-21.0,0.0
1935.1422763888888,2.0,23.0
1935.7784486111111,2.0,0.0
1935.7918972222221,-19.0,-21.0
1935.805263888889,-19.0,0.0
1935.8221777777778,0.0,19.0
1936.0736638888889,0.0,0.0
1936.0862875,-96.0,-96.0
1936.2019305555555,-96.0,0.0
1936.2256430555556,8.0,104.0
1936.4548847222222,8.0,0.0
1936.4713847222222,-16.0,-24.0
1936.5300013888889,-16.0,0.0
1936.5506597222222,1.0,17.0
1936.9445555555556,1.0,0.0
1936.9612222222222,-96.0,-97.0
1937.905763888889,-96.0,0.0
1937.9335194444445,12.0,108.0
1938.553498611111,12.0,0.0
1938.5701652777777,-96.0,-108.0
1938.8833333333334,-96.0,0.0
1938.9,-96.0,0.0
1939.7333333333333,-96.0,0.0
1939.735,-96.0,0.0
1939.765,-96.0,0.0
1939.781913888889,0.0,96.0
1940.1521125,-9.64327e-16,-9.64327e-16
1940.1627888888888,-18.0,-18.0
1940.1754625,-18.0,0.0
1940.1930694444445,0.0,18.0
1940.287525,0.0,0.0
1940.298911111111,-96.0,-96.0
1940.86425,-96.0,0.0
1940.8784083333333,1.0,97.0
1941.0125416666667,1.0,0.0
1941.0280694444446,-17.0,-18.0
1941.051138888889,-17.0,0.0
1941.074290277778,6.0,23.0
1941.5638944444445,6.0,0.0
1941.5749986111111,-96.0,-102.0
1941.7250013888888,-96.0,0.0
1941.7333333333333,-96.0,0.0
1945.2666666666667,-96.0,0.0
1945.2683333333334,-96.0,0.0
1945.3198180555555,-96.0,0.0
